Temperature,Air Humidity,Date,Time
38.29410775,39.31009086,2024-06-21,12:57:00
22.39097429,38.10423005,2024-06-21,13:00:00
28.05013039,42.60057533,2024-06-21,13:03:00
23.46914078,55.03389225,2024-06-21,13:06:00
36.82570401,66.94867241,2024-06-21,13:09:00
34.72979139,73.59711735,2024-06-21,13:12:00
36.76337377,66.00233782,2024-06-21,13:15:00
21.84857719,72.01291034,2024-06-21,13:18:00
27.80596701,71.52907877,2024-06-21,13:21:00
23.75255547,70.99852868,2024-06-21,13:24:00
32.93323398,41.46368936,2024-06-21,13:27:00
36.12916014,55.84923085,2024-06-21,13:30:00
34.05696358,54.56956747,2024-06-21,13:33:00
30.19661408,73.48937866,2024-06-21,13:36:00
31.80548785,56.52548695,2024-06-21,13:39:00
25.17815146,70.38481056,2024-06-21,13:42:00
18.01840675,43.29315263,2024-06-21,13:45:00
32.35752179,59.21822333,2024-06-21,13:48:00
35.2900845,40.64796429,2024-06-21,13:51:00
24.02391081,73.24790493,2024-06-21,13:54:00
31.04963498,59.61775864,2024-06-21,13:57:00
21.4734207,64.14521188,2024-06-21,14:00:00
24.49479856,61.12188411,2024-06-21,14:03:00
25.76096353,68.90622878,2024-06-21,14:06:00
29.60297671,58.21297714,2024-06-21,14:09:00
33.33856507,52.20580811,2024-06-21,14:12:00
25.71093142,56.47390364,2024-06-21,14:15:00
30.75669221,69.09468698,2024-06-21,14:18:00
30.63761089,59.41953716,2024-06-21,14:21:00
30.10319277,58.59310201,2024-06-21,14:24:00
35.73131517,44.77704542,2024-06-21,14:27:00
27.17543191,47.20828179,2024-06-21,14:30:00
25.43978047,45.11999818,2024-06-21,14:33:00
27.7042163,67.82522732,2024-06-21,14:36:00
20.32325713,68.29130011,2024-06-21,14:39:00
25.23349972,54.74496931,2024-06-21,14:42:00
25.52777925,59.87356,2024-06-21,14:45:00
30.20413301,45.53785951,2024-06-21,14:48:00
31.23650744,57.6786761,2024-06-21,14:51:00
36.45235764,72.7084295,2024-06-21,14:54:00
36.64127902,60.70541468,2024-06-21,14:57:00
18.36303376,46.80062237,2024-06-21,15:00:00
36.91711905,45.00168312,2024-06-21,15:03:00
28.54326434,70.7859597,2024-06-21,15:06:00
35.47763637,46.69355782,2024-06-21,15:09:00
36.77791161,78.27305058,2024-06-21,15:12:00
35.95690549,70.93853978,2024-06-21,15:15:00
37.5611885,53.81314163,2024-06-21,15:18:00
32.37639824,68.60120116,2024-06-21,15:21:00
26.25972293,39.93499329,2024-06-21,15:24:00
25.88820244,56.74030984,2024-06-21,15:27:00
20.33726038,71.98448006,2024-06-21,15:30:00
38.70308114,56.81103692,2024-06-21,15:33:00
38.90902362,64.13079839,2024-06-21,15:36:00
35.35432129,43.91535155,2024-06-21,15:39:00
29.88694145,55.26455524,2024-06-21,15:42:00
34.91465199,38.37572156,2024-06-21,15:45:00
32.95860003,75.35370469,2024-06-21,15:48:00
36.94115672,69.30608399,2024-06-21,15:51:00
33.46930097,67.41736224,2024-06-21,15:54:00
21.59501479,50.85266349,2024-06-21,15:57:00
38.89675329,45.33180417,2024-06-21,16:00:00
38.14785909,52.255365,2024-06-21,16:03:00
32.0414131,54.49200984,2024-06-21,16:06:00
28.21391606,74.46994242,2024-06-21,16:09:00
28.64825535,53.17756899,2024-06-21,16:12:00
23.99036927,38.19091139,2024-06-21,16:15:00
18.72143396,54.42975652,2024-06-21,16:18:00
28.60660591,47.58883136,2024-06-21,16:21:00
33.38183815,70.97653144,2024-06-21,16:24:00
26.66862357,75.20192806,2024-06-21,16:27:00
25.68603928,69.55235487,2024-06-21,16:30:00
25.70500064,55.41683378,2024-06-21,16:33:00
33.96287335,43.35551267,2024-06-21,16:36:00
27.97185624,63.51520955,2024-06-21,16:39:00
22.19584144,41.10080655,2024-06-21,16:42:00
23.32198087,57.68391449,2024-06-21,16:45:00
32.1532988,72.30983131,2024-06-21,16:48:00
19.89251078,44.95408168,2024-06-21,16:51:00
23.78902838,67.16824608,2024-06-21,16:54:00
27.40100389,64.91408706,2024-06-21,16:57:00
34.45009124,48.90047128,2024-06-21,17:00:00
23.87392715,74.19660163,2024-06-21,17:03:00
36.43738829,45.94353961,2024-06-21,17:06:00
26.03326337,77.86482996,2024-06-21,17:09:00
26.83977622,50.02656456,2024-06-21,17:12:00
20.40917963,73.70908102,2024-06-21,17:15:00
35.77896897,38.90138032,2024-06-21,17:18:00
21.02343507,51.86790091,2024-06-21,17:21:00
19.06198849,60.80330689,2024-06-21,17:24:00
38.66050659,39.23412749,2024-06-21,17:27:00
30.18661901,77.54397708,2024-06-21,17:30:00
22.69905376,43.93425267,2024-06-21,17:33:00
28.47292829,76.2137333,2024-06-21,17:36:00
23.1078656,71.50559101,2024-06-21,17:39:00
36.38845995,58.35962974,2024-06-21,17:42:00
24.33102213,40.73048798,2024-06-21,17:45:00
24.72002091,60.50140282,2024-06-21,17:48:00
31.59703142,68.78009305,2024-06-21,17:51:00
32.99289867,75.86806903,2024-06-21,17:54:00
26.54421327,72.30082104,2024-06-21,17:57:00
34.58036835,43.04910898,2024-06-21,18:00:00
33.9658341,59.90989295,2024-06-21,18:03:00
20.12530997,60.39301835,2024-06-21,18:06:00
32.98528146,56.38715733,2024-06-21,18:09:00
27.78895655,42.29285071,2024-06-21,18:12:00
26.98276246,78.18892941,2024-06-21,18:15:00
33.59937806,50.20342435,2024-06-21,18:18:00
27.99637431,63.57329888,2024-06-21,18:21:00
30.78551938,42.72451509,2024-06-21,18:24:00
23.14027166,71.20822945,2024-06-21,18:27:00
27.64621972,42.72817209,2024-06-21,18:30:00
33.14001294,54.5052747,2024-06-21,18:33:00
22.90714959,72.072791,2024-06-21,18:36:00
23.41035349,38.53929711,2024-06-21,18:39:00
25.82448203,50.675926,2024-06-21,18:42:00
28.94368769,77.3372467,2024-06-21,18:45:00
34.91222027,74.56392577,2024-06-21,18:48:00
23.93169981,56.2109954,2024-06-21,18:51:00
35.712238,62.88543114,2024-06-21,18:54:00
31.23235489,75.18022473,2024-06-21,18:57:00
28.44604515,40.18544002,2024-06-21,19:00:00
25.83183256,59.81048603,2024-06-21,19:03:00
27.01805963,62.14647639,2024-06-21,19:06:00
28.07773935,71.19040029,2024-06-21,19:09:00
22.48429453,39.14201991,2024-06-21,19:12:00
20.0189767,60.86032399,2024-06-21,19:15:00
34.44388461,55.36779609,2024-06-21,19:18:00
24.35454604,60.26419122,2024-06-21,19:21:00
33.86919461,38.99546814,2024-06-21,19:24:00
18.794435,41.99485572,2024-06-21,19:27:00
36.45469506,49.92157565,2024-06-21,19:30:00
20.27056037,55.73200607,2024-06-21,19:33:00
18.18041223,70.05120973,2024-06-21,19:36:00
26.23165573,69.50815744,2024-06-21,19:39:00
27.39232035,58.22151072,2024-06-21,19:42:00
18.70188587,50.44729727,2024-06-21,19:45:00
18.05214092,47.4936568,2024-06-21,19:48:00
26.50351313,49.94184892,2024-06-21,19:51:00
18.19315095,46.51607435,2024-06-21,19:54:00
25.6458634,46.33247757,2024-06-21,19:57:00
27.78411163,72.4180631,2024-06-21,20:00:00
21.2268205,62.26926798,2024-06-21,20:03:00
35.28401903,49.98946395,2024-06-21,20:06:00
25.79780967,70.01424246,2024-06-21,20:09:00
32.7985974,55.25685843,2024-06-21,20:12:00
32.73069409,76.95463813,2024-06-21,20:15:00
19.67811221,64.79199413,2024-06-21,20:18:00
27.04684361,55.2017289,2024-06-21,20:21:00
26.26584676,78.6916488,2024-06-21,20:24:00
36.07811706,44.20900954,2024-06-21,20:27:00
21.8388425,38.99022701,2024-06-21,20:30:00
34.21381612,73.77577857,2024-06-21,20:33:00
36.48523746,62.93299446,2024-06-21,20:36:00
33.42914637,76.16170841,2024-06-21,20:39:00
18.31721797,62.32108401,2024-06-21,20:42:00
30.16844617,48.95169003,2024-06-21,20:45:00
20.63152831,60.58010387,2024-06-21,20:48:00
23.07666529,57.66709954,2024-06-21,20:51:00
36.2049117,53.26167815,2024-06-21,20:54:00
18.37924489,44.27375687,2024-06-21,20:57:00
34.30773303,50.57219325,2024-06-21,21:00:00
24.9215272,46.0858193,2024-06-21,21:03:00
27.09788078,46.51351304,2024-06-21,21:06:00
36.00288262,78.86525363,2024-06-21,21:09:00
28.43521759,38.01201815,2024-06-21,21:12:00
37.4575479,61.77933201,2024-06-21,21:15:00
26.50294561,61.8366087,2024-06-21,21:18:00
32.54846524,59.79923203,2024-06-21,21:21:00
18.64515394,52.7789324,2024-06-21,21:24:00
18.85689838,39.48508657,2024-06-21,21:27:00
29.53159772,73.85535503,2024-06-21,21:30:00
37.32858556,58.6756124,2024-06-21,21:33:00
26.97180171,46.68964404,2024-06-21,21:36:00
37.17586944,80.53714457,2024-06-21,21:39:00
19.62083299,59.08825783,2024-06-21,21:42:00
37.17599078,51.02193658,2024-06-21,21:45:00
29.02897312,70.12247535,2024-06-21,21:48:00
28.16642354,55.06735401,2024-06-21,21:51:00
19.41909307,74.87145788,2024-06-21,21:54:00
38.47085764,52.5198045,2024-06-21,21:57:00
20.58287287,58.13518977,2024-06-21,22:00:00
33.06048529,67.53187096,2024-06-21,22:03:00
22.66517758,55.61628353,2024-06-21,22:06:00
29.18450132,55.82843798,2024-06-21,22:09:00
25.24171199,47.71536187,2024-06-21,22:12:00
24.31132972,47.04387765,2024-06-21,22:15:00
30.19115425,73.16611957,2024-06-21,22:18:00
30.20991754,68.4283879,2024-06-21,22:21:00
22.92443277,74.93948423,2024-06-21,22:24:00
28.49687312,78.3947496,2024-06-21,22:27:00
38.94895601,46.12533294,2024-06-21,22:30:00
36.8529194,49.09134547,2024-06-21,22:33:00
30.8037134,76.32652754,2024-06-21,22:36:00
20.18349609,48.25448038,2024-06-21,22:39:00
29.18153652,40.7576471,2024-06-21,22:42:00
29.46358763,80.93009743,2024-06-21,22:45:00
27.9929879,70.84495697,2024-06-21,22:48:00
31.26598014,70.23519053,2024-06-21,22:51:00
32.11005997,58.09322343,2024-06-21,22:54:00
21.00923167,44.19856667,2024-06-21,22:57:00
23.45606039,71.57778551,2024-06-21,23:00:00
36.50454595,62.63280594,2024-06-21,23:03:00
35.37805399,62.89538353,2024-06-21,23:06:00
20.86374102,80.96447944,2024-06-21,23:09:00
37.88971527,58.58522277,2024-06-21,23:12:00
26.7484045,58.31329798,2024-06-21,23:15:00
30.09274062,42.0021602,2024-06-21,23:18:00
28.9854808,38.43428436,2024-06-21,23:21:00
31.65550976,52.36330075,2024-06-21,23:24:00
26.14096895,38.31936499,2024-06-21,23:27:00
27.29025202,66.797263,2024-06-21,23:30:00
21.58129401,46.75826526,2024-06-21,23:33:00
18.71287712,57.54126694,2024-06-21,23:36:00
20.05131877,56.8297585,2024-06-21,23:39:00
38.15488888,60.21823105,2024-06-21,23:42:00
25.94845224,60.29486328,2024-06-21,23:45:00
26.84400076,38.43752254,2024-06-21,23:48:00
25.98052435,73.63609724,2024-06-21,23:51:00
32.3030616,80.33104385,2024-06-21,23:54:00
37.30552714,76.49268791,2024-06-21,23:57:00
38.21162092,50.07303514,2024-06-22,00:00:00
27.14525385,60.94045561,2024-06-22,00:03:00
30.17623297,70.42048822,2024-06-22,00:06:00
36.45073547,72.51398423,2024-06-22,00:09:00
33.61340666,68.15827479,2024-06-22,00:12:00
23.53830032,65.95445359,2024-06-22,00:15:00
19.75202558,53.54305033,2024-06-22,00:18:00
19.23267256,73.50879262,2024-06-22,00:21:00
31.24550578,75.93661188,2024-06-22,00:24:00
35.69010972,68.35547865,2024-06-22,00:27:00
29.15402932,55.81934674,2024-06-22,00:30:00
24.82694231,44.73354458,2024-06-22,00:33:00
36.31276182,73.75800258,2024-06-22,00:36:00
38.35999162,65.19923706,2024-06-22,00:39:00
23.62108923,63.36879835,2024-06-22,00:42:00
28.44158436,46.7915701,2024-06-22,00:45:00
25.4774334,63.93430947,2024-06-22,00:48:00
33.0977186,42.17321493,2024-06-22,00:51:00
35.6946425,71.29051778,2024-06-22,00:54:00
38.05274832,63.1508986,2024-06-22,00:57:00
19.57886369,80.83453849,2024-06-22,01:00:00
29.30883462,54.1016629,2024-06-22,01:03:00
38.64445903,53.17040977,2024-06-22,01:06:00
38.54811678,65.37268937,2024-06-22,01:09:00
27.28525346,69.63839321,2024-06-22,01:12:00
36.71423043,54.45736854,2024-06-22,01:15:00
30.75128698,38.97049951,2024-06-22,01:18:00
29.85451294,57.50803105,2024-06-22,01:21:00
27.93869403,43.00183981,2024-06-22,01:24:00
32.09551657,38.35733591,2024-06-22,01:27:00
22.78952732,49.34129442,2024-06-22,01:30:00
23.2126338,74.356478,2024-06-22,01:33:00
19.48222522,51.30534486,2024-06-22,01:36:00
21.67048878,43.23987897,2024-06-22,01:39:00
29.31050308,48.36467146,2024-06-22,01:42:00
31.20393761,65.91190474,2024-06-22,01:45:00
25.01759801,48.13878335,2024-06-22,01:48:00
29.72921444,71.25738398,2024-06-22,01:51:00
29.4770315,58.75196714,2024-06-22,01:54:00
18.26086759,56.57816887,2024-06-22,01:57:00
35.68187907,41.11006756,2024-06-22,02:00:00
36.72641576,52.25578127,2024-06-22,02:03:00
22.17382726,50.12264883,2024-06-22,02:06:00
19.98620505,56.93256438,2024-06-22,02:09:00
36.87212725,67.44757849,2024-06-22,02:12:00
22.13355636,59.15217298,2024-06-22,02:15:00
34.55651433,45.64965959,2024-06-22,02:18:00
32.39962106,48.24355558,2024-06-22,02:21:00
26.63453562,55.07723856,2024-06-22,02:24:00
18.83400802,67.22120849,2024-06-22,02:27:00
21.40493418,50.04087473,2024-06-22,02:30:00
35.73159044,65.11287701,2024-06-22,02:33:00
38.30284017,67.5840328,2024-06-22,02:36:00
25.63613139,47.28561083,2024-06-22,02:39:00
37.76170433,44.15751245,2024-06-22,02:42:00
28.90119217,41.41291755,2024-06-22,02:45:00
24.19783629,43.92679013,2024-06-22,02:48:00
24.64797762,74.74610067,2024-06-22,02:51:00
27.09043107,39.38194843,2024-06-22,02:54:00
18.47339685,74.25255052,2024-06-22,02:57:00
18.07593127,58.10187373,2024-06-22,03:00:00
28.19839263,46.44838944,2024-06-22,03:03:00
37.42252748,68.93555719,2024-06-22,03:06:00
22.27909468,73.54269231,2024-06-22,03:09:00
21.01410832,70.65750846,2024-06-22,03:12:00
37.94420375,44.70716149,2024-06-22,03:15:00
32.64694052,41.4682221,2024-06-22,03:18:00
38.07495678,69.15321821,2024-06-22,03:21:00
35.24177069,78.80344603,2024-06-22,03:24:00
31.08128481,45.84165676,2024-06-22,03:27:00
24.18572475,45.7949139,2024-06-22,03:30:00
22.68256366,77.70804396,2024-06-22,03:33:00
26.30190233,58.38738149,2024-06-22,03:36:00
18.05740359,44.29926645,2024-06-22,03:39:00
20.08399936,55.14512296,2024-06-22,03:42:00
31.89898456,54.38997534,2024-06-22,03:45:00
24.7346162,40.1650604,2024-06-22,03:48:00
21.08835487,48.25107659,2024-06-22,03:51:00
28.20830458,56.02569065,2024-06-22,03:54:00
30.52331085,57.56976465,2024-06-22,03:57:00
31.44562955,67.23705294,2024-06-22,04:00:00
21.90054682,67.47675705,2024-06-22,04:03:00
23.97579295,40.02660668,2024-06-22,04:06:00
24.48055654,76.14676172,2024-06-22,04:09:00
22.99498504,77.66145071,2024-06-22,04:12:00
31.25597591,76.27255568,2024-06-22,04:15:00
25.57356278,38.20297558,2024-06-22,04:18:00
30.44841487,66.58213769,2024-06-22,04:21:00
18.23209406,55.68756602,2024-06-22,04:24:00
20.51501014,71.7933516,2024-06-22,04:27:00
32.27188661,67.89965606,2024-06-22,04:30:00
36.75426279,41.07802965,2024-06-22,04:33:00
24.76200913,77.71975153,2024-06-22,04:36:00
32.42877892,68.97117622,2024-06-22,04:39:00
27.50930489,80.51741124,2024-06-22,04:42:00
26.71082076,80.45076871,2024-06-22,04:45:00
38.63988486,58.99234199,2024-06-22,04:48:00
20.97992539,42.97906318,2024-06-22,04:51:00
25.27489966,61.09237726,2024-06-22,04:54:00
34.01132762,73.7192969,2024-06-22,04:57:00
37.8441562,50.40741548,2024-06-22,05:00:00
33.59275485,55.6593418,2024-06-22,05:03:00
31.25957928,41.82728616,2024-06-22,05:06:00
30.70600684,71.19470995,2024-06-22,05:09:00
24.61716841,71.87563779,2024-06-22,05:12:00
30.83042594,79.57117599,2024-06-22,05:15:00
28.49162975,78.77063915,2024-06-22,05:18:00
18.37289862,67.49269141,2024-06-22,05:21:00
31.08167795,66.48331559,2024-06-22,05:24:00
19.41243624,77.82986375,2024-06-22,05:27:00
23.47959571,65.79993766,2024-06-22,05:30:00
33.61330121,79.71811717,2024-06-22,05:33:00
23.88598901,80.09424299,2024-06-22,05:36:00
34.36573162,70.77204819,2024-06-22,05:39:00
18.48241237,70.98328367,2024-06-22,05:42:00
33.3009106,75.72270838,2024-06-22,05:45:00
25.30031995,65.69345957,2024-06-22,05:48:00
37.93172032,55.04461156,2024-06-22,05:51:00
24.92993202,47.47622721,2024-06-22,05:54:00
35.12440433,41.73879456,2024-06-22,05:57:00
32.97066224,59.10194741,2024-06-22,06:00:00
20.14363104,64.1104686,2024-06-22,06:03:00
22.25104907,69.81767232,2024-06-22,06:06:00
37.89936423,73.22187079,2024-06-22,06:09:00
28.31537409,70.89210411,2024-06-22,06:12:00
27.70943467,71.0070568,2024-06-22,06:15:00
19.72571016,66.20948621,2024-06-22,06:18:00
23.20149613,67.83004771,2024-06-22,06:21:00
29.98127917,75.98088505,2024-06-22,06:24:00
37.85732807,59.35866294,2024-06-22,06:27:00
23.34926443,65.0488235,2024-06-22,06:30:00
19.32067266,50.26199772,2024-06-22,06:33:00
26.64820143,41.12715694,2024-06-22,06:36:00
36.8545772,74.10406404,2024-06-22,06:39:00
26.07920803,58.79196184,2024-06-22,06:42:00
24.5834023,43.27391214,2024-06-22,06:45:00
30.43094156,53.56085507,2024-06-22,06:48:00
19.615956,72.70407988,2024-06-22,06:51:00
19.07139366,62.47023993,2024-06-22,06:54:00
22.91808785,50.69336673,2024-06-22,06:57:00
22.28741954,60.06749015,2024-06-22,07:00:00
37.33762089,49.592546,2024-06-22,07:03:00
24.63175213,42.42653509,2024-06-22,07:06:00
27.33770784,48.80320832,2024-06-22,07:09:00
19.08214059,80.35809054,2024-06-22,07:12:00
31.51902557,77.81874128,2024-06-22,07:15:00
29.70420865,43.41450119,2024-06-22,07:18:00
27.05235987,54.74178803,2024-06-22,07:21:00
21.69915528,41.61840053,2024-06-22,07:24:00
25.07858805,59.94619131,2024-06-22,07:27:00
30.66842968,39.14049839,2024-06-22,07:30:00
28.57007507,62.48264165,2024-06-22,07:33:00
20.10784656,58.87827766,2024-06-22,07:36:00
28.41088245,80.95799472,2024-06-22,07:39:00
23.86526806,71.34237672,2024-06-22,07:42:00
35.43072106,54.40643263,2024-06-22,07:45:00
26.64441472,72.50663254,2024-06-22,07:48:00
25.22176579,63.35090637,2024-06-22,07:51:00
28.79608871,45.60927759,2024-06-22,07:54:00
36.06630913,63.81323217,2024-06-22,07:57:00
23.93414469,56.64448541,2024-06-22,08:00:00
24.99339347,42.07593718,2024-06-22,08:03:00
19.72947031,57.53570336,2024-06-22,08:06:00
35.41293153,70.11919088,2024-06-22,08:09:00
38.47741171,50.12764151,2024-06-22,08:12:00
25.0073193,62.77044738,2024-06-22,08:15:00
32.51395714,40.65205347,2024-06-22,08:18:00
26.02036865,48.89028704,2024-06-22,08:21:00
31.37914766,43.07253055,2024-06-22,08:24:00
30.98339134,48.74499081,2024-06-22,08:27:00
29.33508269,48.76620408,2024-06-22,08:30:00
20.14229474,75.3019959,2024-06-22,08:33:00
37.22239903,63.88904297,2024-06-22,08:36:00
26.92032034,78.38350672,2024-06-22,08:39:00
30.52028304,43.60626753,2024-06-22,08:42:00
30.89023685,48.61972264,2024-06-22,08:45:00
33.57128237,80.72514205,2024-06-22,08:48:00
25.92688976,51.97678446,2024-06-22,08:51:00
36.67648,56.81978959,2024-06-22,08:54:00
32.72893827,56.24458252,2024-06-22,08:57:00
36.36742465,53.98272215,2024-06-22,09:00:00
34.79982796,73.62375573,2024-06-22,09:03:00
29.09178765,59.27203915,2024-06-22,09:06:00
29.63645957,50.17803181,2024-06-22,09:09:00
32.48200212,62.10873054,2024-06-22,09:12:00
27.0130087,56.75215512,2024-06-22,09:15:00
20.01091431,44.93320418,2024-06-22,09:18:00
25.90610897,50.5239875,2024-06-22,09:21:00
29.45825373,55.45278424,2024-06-22,09:24:00
27.51024923,52.98211816,2024-06-22,09:27:00
20.30076346,69.96168156,2024-06-22,09:30:00
26.90342179,50.74993063,2024-06-22,09:33:00
24.73719508,42.66242571,2024-06-22,09:36:00
26.61158251,76.25474083,2024-06-22,09:39:00
23.17140371,49.6750278,2024-06-22,09:42:00
27.0837717,77.41663319,2024-06-22,09:45:00
27.28413799,78.7987682,2024-06-22,09:48:00
35.03191653,77.80299688,2024-06-22,09:51:00
25.53966099,56.55549352,2024-06-22,09:54:00
27.46201095,76.26126693,2024-06-22,09:57:00
21.04947849,74.7220189,2024-06-22,10:00:00
20.39740386,42.87430127,2024-06-22,10:03:00
18.01462164,70.74577566,2024-06-22,10:06:00
35.32201167,72.54191904,2024-06-22,10:09:00
21.42281732,51.54945455,2024-06-22,10:12:00
34.41407157,73.9541795,2024-06-22,10:15:00
18.92674114,62.47289158,2024-06-22,10:18:00
20.02776363,73.33629501,2024-06-22,10:21:00
36.6035372,72.98299987,2024-06-22,10:24:00
32.0863196,51.42143814,2024-06-22,10:27:00
26.83801608,38.84517637,2024-06-22,10:30:00
37.15785355,80.0388574,2024-06-22,10:33:00
37.67862155,39.52411741,2024-06-22,10:36:00
36.45793153,42.74833658,2024-06-22,10:39:00
26.13175196,41.719567,2024-06-22,10:42:00
38.02073374,52.36803162,2024-06-22,10:45:00
36.83052089,51.41369879,2024-06-22,10:48:00
22.50825035,60.12546566,2024-06-22,10:51:00
22.7395264,62.49863545,2024-06-22,10:54:00
25.62239033,73.98744086,2024-06-22,10:57:00
23.32851761,46.66156159,2024-06-22,11:00:00
25.54947287,76.45434332,2024-06-22,11:03:00
29.63764247,52.7413569,2024-06-22,11:06:00
33.76130548,55.75406889,2024-06-22,11:09:00
21.89630868,71.56458512,2024-06-22,11:12:00
24.23635609,74.71687459,2024-06-22,11:15:00
34.91530467,43.34271301,2024-06-22,11:18:00
27.09184577,41.11651556,2024-06-22,11:21:00
37.28614811,78.85798788,2024-06-22,11:24:00
35.68429842,69.9225415,2024-06-22,11:27:00
26.0303623,76.34769191,2024-06-22,11:30:00
28.42526144,70.67140279,2024-06-22,11:33:00
30.43354001,63.25436609,2024-06-22,11:36:00
36.22010872,47.84817374,2024-06-22,11:39:00
20.59040396,56.36876417,2024-06-22,11:42:00
34.07936867,48.58571546,2024-06-22,11:45:00
27.17001297,65.26879925,2024-06-22,11:48:00
38.12827559,39.85123286,2024-06-22,11:51:00
18.66441051,41.03344518,2024-06-22,11:54:00
31.88534617,61.01089803,2024-06-22,11:57:00
38.22959979,69.12750837,2024-06-22,12:00:00
20.5628409,48.34099105,2024-06-22,12:03:00
30.9893712,39.52565563,2024-06-22,12:06:00
29.71291898,79.6686685,2024-06-22,12:09:00
20.56375592,78.00938173,2024-06-22,12:12:00
31.81859189,77.1647144,2024-06-22,12:15:00
22.54377896,66.68332641,2024-06-22,12:18:00
26.82838674,43.10713032,2024-06-22,12:21:00
34.20291451,66.38795334,2024-06-22,12:24:00
30.39157064,69.53378648,2024-06-22,12:27:00
33.97034026,77.55448325,2024-06-22,12:30:00
28.79590909,71.45590798,2024-06-22,12:33:00
19.34614023,60.02793724,2024-06-22,12:36:00
35.99459246,70.56225747,2024-06-22,12:39:00
24.99259591,62.25855264,2024-06-22,12:42:00
36.82697246,48.08521963,2024-06-22,12:45:00
38.12908973,74.72516916,2024-06-22,12:48:00
27.28920859,73.46841066,2024-06-22,12:51:00
20.45731896,61.79726659,2024-06-22,12:54:00
33.25359349,52.40324725,2024-06-22,12:57:00
30.28685547,47.9522452,2024-06-22,13:00:00
32.87584154,62.57931811,2024-06-22,13:03:00
31.60864288,63.04322198,2024-06-22,13:06:00
29.22354942,77.41672612,2024-06-22,13:09:00
35.36860511,66.13153802,2024-06-22,13:12:00
25.50199459,66.90263628,2024-06-22,13:15:00
20.9068705,75.9215023,2024-06-22,13:18:00
33.76585531,61.33748979,2024-06-22,13:21:00
20.18853472,44.47114186,2024-06-22,13:24:00
26.15659215,50.14478912,2024-06-22,13:27:00
26.43369029,38.73615313,2024-06-22,13:30:00
33.62983275,49.5697098,2024-06-22,13:33:00
36.41286296,70.43673902,2024-06-22,13:36:00
36.95204075,62.4519253,2024-06-22,13:39:00
37.97553562,45.33574798,2024-06-22,13:42:00
32.08554682,70.76016441,2024-06-22,13:45:00
20.85931508,74.06876302,2024-06-22,13:48:00
23.34328605,42.56991565,2024-06-22,13:51:00
29.50807608,74.27102789,2024-06-22,13:54:00
38.49616185,50.69755046,2024-06-22,13:57:00
24.60727576,72.34820182,2024-06-22,14:00:00
26.2672628,50.23030524,2024-06-22,14:03:00
24.3943415,44.88459902,2024-06-22,14:06:00
18.2443674,60.78954193,2024-06-22,14:09:00
38.53273954,65.6475301,2024-06-22,14:12:00
31.56314492,46.43981872,2024-06-22,14:15:00
28.07503755,58.78654563,2024-06-22,14:18:00
26.96147866,56.94024052,2024-06-22,14:21:00
20.84796329,39.41044793,2024-06-22,14:24:00
38.52408886,70.88129157,2024-06-22,14:27:00
33.79457015,56.46745144,2024-06-22,14:30:00
35.58114467,57.16116376,2024-06-22,14:33:00
34.92310499,42.49412117,2024-06-22,14:36:00
18.33556677,60.33309407,2024-06-22,14:39:00
26.47355322,54.13469679,2024-06-22,14:42:00
24.42168362,39.67519274,2024-06-22,14:45:00
27.83147157,51.53400758,2024-06-22,14:48:00
21.10716265,62.73596857,2024-06-22,14:51:00
26.54417383,76.44850898,2024-06-22,14:54:00
35.13290925,57.54915289,2024-06-22,14:57:00
28.40843084,46.67428875,2024-06-22,15:00:00
38.0509924,57.52773352,2024-06-22,15:03:00
31.25134785,42.94431805,2024-06-22,15:06:00
29.57996885,65.54680343,2024-06-22,15:09:00
19.55293372,49.1829091,2024-06-22,15:12:00
38.17366614,45.63386278,2024-06-22,15:15:00
32.88319429,55.59374329,2024-06-22,15:18:00
28.81011357,65.0174176,2024-06-22,15:21:00
19.54524987,69.04245625,2024-06-22,15:24:00
27.42363551,49.95820178,2024-06-22,15:27:00
35.88576211,53.82023702,2024-06-22,15:30:00
24.43757843,56.71107233,2024-06-22,15:33:00
27.77074904,56.73451486,2024-06-22,15:36:00
34.64496466,78.41743549,2024-06-22,15:39:00
22.85630184,78.58431234,2024-06-22,15:42:00
32.54701967,57.69360196,2024-06-22,15:45:00
28.41506164,62.53325751,2024-06-22,15:48:00
34.25438293,48.55553747,2024-06-22,15:51:00
32.57182009,54.25227933,2024-06-22,15:54:00
23.52825114,65.17567109,2024-06-22,15:57:00
18.38735323,57.0182383,2024-06-22,16:00:00
24.63355719,49.64546899,2024-06-22,16:03:00
18.76061559,45.44660398,2024-06-22,16:06:00
34.49535651,51.68880551,2024-06-22,16:09:00
20.52803844,64.0906948,2024-06-22,16:12:00
24.31750449,53.59354882,2024-06-22,16:15:00
29.51432443,46.15212752,2024-06-22,16:18:00
21.96109078,80.49571068,2024-06-22,16:21:00
29.0410839,45.89686347,2024-06-22,16:24:00
18.27820412,44.50609539,2024-06-22,16:27:00
28.21681335,69.24408902,2024-06-22,16:30:00
29.00212273,39.48369671,2024-06-22,16:33:00
27.1874529,41.95650088,2024-06-22,16:36:00
19.58310237,63.51756359,2024-06-22,16:39:00
31.60155129,51.92852154,2024-06-22,16:42:00
20.80402442,79.54323935,2024-06-22,16:45:00
38.84293576,69.97575661,2024-06-22,16:48:00
25.81347988,78.36860314,2024-06-22,16:51:00
